47.8009887899,-92.3304934088,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'St. Louis County, US-MN, US'",b'tortuga_rapido'
47.9877534667,-92.2582251179,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'St. Louis County, US-MN, US'",b'tortuga_rapido'
45.276956,-92.800574,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Scandia, Minnesota, USA'",b'happymoose'
46.864584,-96.462283,Thamnophis sirtalis sirtalis,Eastern Garter Snake,Reptilia,b'Buffalo River state Park',b'danteal56'
44.9533515031,-93.3207020094,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Minneapolis Chain of Lakes PK, Minneapolis, MN, US'",b'hwt'
47.0937631781,-95.5290712959,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'56575, Round Lake, MN, US'",b'gonodactylus'
45.7951475218,-94.7348070145,Chrysemys picta,Painted Turtle,Reptilia,"b'Todd County, MN, USA'",b'gonodactylus'
44.9730403914,-93.328500688,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Calhoun Isles, Minneapolis, MN, USA'",b'gonodactylus'
47.228084,-95.194986,Chelydra serpentina,Common Snapping Turtle,Reptilia,b'Itasca State Park',b'liren'
46.6185433,-93.4536692,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Aitkin County, MN, USA'",b'dodgeman'
46.6185433,-93.4536692,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Aitkin County, MN, USA'",b'dodgeman'
44.2092517782,-91.9455996214,Storeria dekayi,DeKay's Brownsnake,Reptilia,"b'Wabasha County, MN, USA'",b'gordon_dietzman'
46.7993460622,-96.1211013845,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Becker County, MN, USA'",b'sgoodchild'
46.7993460622,-96.1211013845,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Becker County, MN, USA'",b'sgoodchild'
44.917637,-93.124183,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Lilydale, MN, USA'",b'gamelaner'
44.8817213652,-93.1262359768,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Mendota Heights, MN, USA'",b'gamelaner'
46.5324436028,-94.2892898077,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Nisswa, MN 56468, USA'",b'oviscanadensis_connerties'
46.45851,-94.3313789,Chrysemys picta,Painted Turtle,Reptilia,"b'Gull Lake, Minnesota, USA'",b'mfeaver'
45.3917251769,-93.2242333846,Pituophis catenifer sayi,Bullsnake,Reptilia,"b'Minnesota, US'",b'jenniferf4'
45.2313725242,-93.3295861036,Pituophis catenifer sayi,Bullsnake,Reptilia,"b'Minnesota, US'",b'jenniferf4'
45.215392,-93.275948,Chrysemys picta,Painted Turtle,Reptilia,"b'45.215392, -93.275948'",b'jenniferf4'
44.7774333519,-93.1213730125,Thamnophis sirtalis sirtalis,Eastern Garter Snake,Reptilia,"b'Lebanon Hills Regional Park, Eagan, MN, USA'",b'goldygopher75'
43.7048909,-96.1894668,Pantherophis ramspotti,Western Foxsnake,Reptilia,"b'1410 161st St, Luverne, MN 56156, USA'",b'cobal'
45.7849863193,-94.5117623961,Plestiodon septentrionalis,Prairie Skink,Reptilia,"b'Minnesota, US'",b'ookla'
47.2223679,-92.7050057,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'8793 Owl Ave, Meadowlands, MN 55765, USA'",b'dingoqueen'
47.1750613444,-95.19588571,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Itasca State Park, Park Rapids, MN, US'",b'joshua324'
44.9177030946,-93.2368163719,Trachemys scripta,Pond Slider,Reptilia,"b'Ericsson, Minneapolis, MN, USA'",b'lakehiawatha'
44.7685975834,-93.1943045437,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Minnesota Zoo, Apple Valley, MN, US'",b'matthewt6416'
45.7236442279,-96.6606267497,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Traverse County, MN, USA'",b'kellypre50'
45.1773449959,-93.4052170001,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Cobblestone Rd N, Champlin, MN, US'",b'derricsaville'
46.3594595,-94.2279431,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'14250 Conservation Dr, Baxter, MN 56425, USA'",b'lcplinske'
45.9557813854,-95.4280807957,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Bedman Dr NW, Alexandria, MN, US'",b'geddesd'
44.296373365,-95.8938836633,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Minnesota, US'",b'toddanber'
44.2164953302,-96.2796854787,Storeria occipitomaculata,Red-bellied Snake,Reptilia,b'Lake Benton',b'toddanber'
47.3940553488,-92.7925798093,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Hibbing, MN, US'",b'gracemotlow'
44.7930203673,-93.3294541329,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'West Bloomington, Bloomington, MN, USA'",b'wildwestnature'
45.9523466292,-95.4266259544,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Bedman Dr NW, Alexandria, MN, US'",b'geddesd'
45.4550589055,-93.6440154653,Pituophis catenifer sayi,Bullsnake,Reptilia,"b'Minnesota, US'",b'kemerso21'
45.9345994123,-94.2535878907,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Morrison County, MN, USA'",b'kemerso21'
45.9265980267,-94.2551324717,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Morrison County, MN, USA'",b'kemerso21'
44.6151752856,-94.1773412253,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'230th St, Arlington, MN, US'",b'jd49'
44.0163971088,-94.3600533503,Apalone spinifera,Spiny Softshell,Reptilia,"b'Blue Earth County, MN, USA'",b'cheins1'
45.32278,-93.12554,Thamnophis sirtalis sirtalis,Eastern Garter Snake,Reptilia,"b'Columbus, MN, USA'",b'squamatologist'
44.1531,-92.01162,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Beaver, Minnesota, United States'",b'squamatologist'
44.80273,-95.54645,Thamnophis radix,Plains Garter Snake,Reptilia,"b'Granite Falls, Minnesota, United States'",b'squamatologist'
44.802324,-95.54905,Thamnophis sirtalis parietalis,Red-sided Garter Snake,Reptilia,"b'Granite Falls, Minnesota, United States'",b'squamatologist'
44.620212774,-95.226100574,Plestiodon fasciatus,Common Five-lined Skink,Reptilia,"b'Minnesota, US'",b'squamatologist'
44.7346514979,-95.3537779142,Plestiodon fasciatus,Common Five-lined Skink,Reptilia,"b'Minnesota, US'",b'squamatologist'
44.24483,-94.00576,Pantherophis ramspotti,Western Foxsnake,Reptilia,"b'Benning, Minnesota, United States'",b'squamatologist'
45.4415252369,-93.6558982147,Heterodon nasicus,Plains Hognose Snake,Reptilia,"b'Minnesota, US'",b'squamatologist'
45.10141,-93.041399,Thamnophis radix,Plains Garter Snake,Reptilia,"b'Bald Eagle, Minnesota, United States'",b'squamatologist'
45.3923657588,-93.8302510762,Emydoidea blandingii,Blanding's Turtle,Reptilia,"b'Minnesota, US'",b'lcplinske'
46.489444,-93.964861,Chrysemys picta,Painted Turtle,Reptilia,"b'Portsmouth Mine Pit Lake, Crosby, MN 56441, USA'",b'lcplinske'
46.489444,-93.964861,Chrysemys picta,Painted Turtle,Reptilia,"b'Portsmouth Mine Pit Lake, Crosby, MN 56441, USA'",b'lcplinske'
45.5663380296,-93.6386290054,Emydoidea blandingii,Blanding's Turtle,Reptilia,"b'Minnesota, US'",b'watts_'
45.4091788108,-93.7313011752,Pituophis catenifer sayi,Bullsnake,Reptilia,"b'Minnesota, US'",b'watts_'
44.8430012,-93.3706465,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'8737 E Bush Lake Rd, Bloomington, MN 55438, USA'",b'watts_'
46.148085022,-93.4899150591,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Mille Lacs County, MN, USA - Father Hennepin SP 2014-07-18'",b'devonted'
44.5427883333,-92.8015833333,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Richard J. Dorer Memorial Hardwood State Forest, Cannon Falls, MN, US'",b'elisefeld'
46.348148,-94.2061527,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'1101 E River Rd, Brainerd, MN 56401'",b'lcplinske'
47.1693586061,-92.7044666408,Chrysemys picta,Painted Turtle,Reptilia,"b'St Louis County, MN, USA'",b'tpk_flies'
45.5222978085,-92.7301654701,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Chisago County, MN, USA'",b'naturalistdave99'
44.7678056425,-93.1803818007,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Apple Valley, MN 55124, USA'",b'davidholmen'
46.2198746513,-94.750443127,Chrysemys picta,Painted Turtle,Reptilia,"b'Todd County, MN, USA'",b'twidmer'
44.8320683333,-93.1273655556,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Eagan, MN, USA'",b'matthewbuell'
44.3662577232,-92.0485786166,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,"b'Wabasha, MN 55981, USA'",b'annmcpete'
46.7254216667,-93.6927716667,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Grove St, Palisade, MN, US'",b'katsbird94'
46.7218966667,-93.3050083333,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'MN-65, McGregor, MN, US'",b'katsbird94'
46.846445,-94.0501333333,Chrysemys picta,Painted Turtle,Reptilia,"b'CR-55, Outing, MN, US'",b'katsbird94'
44.3553813188,-95.9224064336,Plestiodon septentrionalis,Prairie Skink,Reptilia,"b'Lyon County, MN, USA'",b'davidferris'
44.8063966667,-92.9018383333,Chrysemys picta,Painted Turtle,Reptilia,"b'E Point Douglas Rd S, Cottage Grove, MN, US'",b'millerg12'
44.3573116957,-95.9247644339,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Lyon County, MN, USA'",b'davidferris'
45.3158900103,-93.4045956284,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Nowthen, MN, USA'",b'nowthenguy'
44.9385246926,-93.3787098671,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Minnesota, US'",b'jmaughn'
44.9339286307,-93.3388887787,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Minnesota, US'",b'jmaughn'
45.1703525721,-93.3252157444,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Minnesota, US'",b'jmaughn'
44.841392871,-93.0556039922,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Mississippi National River and Recreation Area, US-MN, US'",b'jmaughn'
44.9333449336,-93.0360455862,Graptemys geographica,Northern Map Turtle,Reptilia,"b'Mississippi National River and Recreation Area, US-MN, US'",b'jmaughn'
44.551181,-93.222513,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Minnesota, United States'",b'scottking'
46.123143,-93.000287,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Northwoods, Dell Grove, MN, US'",b'toddnoel91'
45.053621,-95.840024,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Watson Sag, Minnesota, US'",b'rager001'
46.120729,-92.999095,Chrysemys picta,Painted Turtle,Reptilia,"b'Northwoods, Dell Grove, MN, US'",b'hselen'
44.536014,-93.877181,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'28238 Nature Center Ln, Tyrone, MN, US'",b'bpollack'
47.7094466667,-91.6914283333,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Lake, Minnesota, United States'",b'jwalewski'
43.99385503,-96.29116945,Thamnophis radix,Plains Garter Snake,Reptilia,"b'Pipestone County, US-MN, US'",b'rclark77'
47.3795,-91.1963333333,Chrysemys picta,Painted Turtle,Reptilia,"b'Lake, Minnesota, United States'",b'jwalewski'
45.4384611111,-94.5891388889,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Stearns, Minnesota, United States'",b'mjbach'
47.3245,-91.6638333333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Lake, Minnesota, United States'",b'jwalewski'
44.013317,-96.325291,Plestiodon septentrionalis septentrionalis,Northern Prairie Skink,Reptilia,b'Pipestone National Monument',b'clangland'
45.788846,-94.913712,Thamnophis,Garter Snakes,Reptilia,"b'21300\xc3\xa2\xe2\x82\xac\xe2\x80\x9c22098 110th St, Birchdale, MN, US'",b'ellagoods'
45.3346467096,-92.64681159,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Minnesota, US'",b'nowcolorado'
46.761407,-96.251151,Thamnophis sirtalis sirtalis,Eastern Garter Snake,Reptilia,"b'26322\xc3\xa2\xe2\x82\xac\xe2\x80\x9c26414 90th Ave S, Parke, MN, US'",b'ellagoods'
46.652355,-96.030801,Thamnophis sirtalis sirtalis,Eastern Garter Snake,Reptilia,b'',b'ellagoods'
46.27519,-94.328678,Chrysemys picta,Painted Turtle,Reptilia,"b'Crow Wing State Park, MN'",b'markg'
46.2716,-94.33742,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Crow Wing State Park, Brainerd, MN'",b'hselen'
46.957622,-95.652206,Thamnophis sirtalis sirtalis,Eastern Garter Snake,Reptilia,"b'Tamarac National Wildlife Refuge, Height of Land, MN, US'",b'alstrauss'
44.501709,-93.030316,Pantherophis ramspotti,Western Foxsnake,Reptilia,"b'Minnesota, United States'",b'scottking'
44.0097388833,-96.320655,Thamnophis radix,Plains Garter Snake,Reptilia,"b'Pipestone National Monument, Sweet, MN, US'",b'shendriks'
47.473183,-91.102192,Thamnophis sirtalis,Common Garter Snake,Reptilia,b'Crosby Manitou',b'lranelli'
44.8928041398,-93.3843158274,Thamnophis sirtalis parietalis,Red-sided Garter Snake,Reptilia,"b'Bredesen Park, Edina, MN, US'",b'gonodactylus'
47.872571,-94.260848,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'northhome, mn'",b'aheathco'
44.9088952979,-93.3671422965,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Highlands Park, Edina, MN, US'",b'gonodactylus'
44.8924681682,-93.3750581672,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Bredesen Park, Edina, MN, US'",b'gonodactylus'
47.1362350252,-92.7268195152,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Sax-Zim Bog, St Louis County, MN, USA'",b'saxzimbog'
44.056088,-91.629388,Graptemys ouachitensis,Ouachita Map Turtle,Reptilia,"b'Winona, Minnesota, United States'",b'greg10'
44.3971828554,-91.9305800269,Emydoidea blandingii,Blanding's Turtle,Reptilia,"b'Minnesota, US'",b'snsheth'
44.2475555556,-91.9495083333,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Wabasha, Minnesota, United States'",b'snsheth'
47.627678,-90.783344,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Oberg Mountain, Minnesota, United States'",b'thomasabenson'
47.1909928677,-91.4121276537,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Split Rock Lighthouse State Park, Silver Creek, MN, US'",b'afaulkner'
44.7920583333,-93.1817466667,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'1575 Thomas Center Dr, Eagan, MN, US'",b'towlebooth'
46.5330129,-93.7102493,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Aitkin, MN 56431, USA'",b'dodgeman'
44.9010135704,-93.1969304399,Pantherophis ramspotti,Western Foxsnake,Reptilia,"b'Hennepin County, MN, USA'",b'gordon_dietzman'
44.899311251,-93.1966729491,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Hennepin County, MN, USA'",b'gordon_dietzman'
44.8621316,-93.6162668,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'3675 Arboretum Dr, Chaska, MN 55318, USA'",b'classycuttlefish'
48.3838009273,-92.5399612754,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b""Voyaguer's Nat'l Park, St Louis County, MN, USA""",b'figaro'
48.0550919193,-90.0572661683,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'3591 Arrowhead Trail, Hovland, MN 55606, USA'",b'lincolndurey'
44.9011087426,-93.501096759,Plestiodon septentrionalis,Prairie Skink,Reptilia,"b'Purgatory Park, Minnetonka, MN, US'",b'heatherholm'
44.906884,-93.131307,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Lilydale, MN, USA'",b'gamelaner'
46.2756650387,-94.3336343765,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,"b'Crow Wing County, MN, USA'",b'pserani01'
47.9300735516,-91.8357192476,Thamnophis sirtalis parietalis,Red-sided Garter Snake,Reptilia,"b'St Louis County, MN, USA'",b'oviscanadensis_connerties'
47.9563419976,-91.6758219343,Thamnophis sirtalis parietalis,Red-sided Garter Snake,Reptilia,"b'Lake County, MN, USA'",b'oviscanadensis_connerties'
45.203124,-93.27767,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'45.203124, -93.277670'",b'jenniferf4'
46.5735086109,-92.5484489277,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'2464 Co Rd 4, Carlton, MN 55718, USA'",b'timmheuidhui2efrhuirhiur'
47.4340383333,-91.35077,Chrysemys picta,Painted Turtle,Reptilia,"b'Lake County, MN, USA'",b'zeledonia'
47.0454114703,-92.1791841835,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'St Louis County, MN, USA'",b'e16'
44.834981,-93.123121,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Gertens RES 805 Yankee Doodle RD , Eagan'",b'bosman'
43.7312318819,-94.1008875018,Thamnophis radix,Plains Garter Snake,Reptilia,"b'Faribault County, MN, USA'",b'dexternienhaus'
46.8472687938,-92.032013063,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Lakeside/Lester Park, Duluth, MN 55804, USA'",b'dexternienhaus'
45.1131771373,-92.87293454,Chrysemys picta,Painted Turtle,Reptilia,"b'11591 115th St N, Grant, MN, US'",b'dansteinmetz'
45.0686083333,-93.09945,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'4153\xc3\xa2\xe2\x82\xac\xe2\x80\x9c4469 Sucker Lake Rd, Vadnais Heights, MN, US'",b'mae9'
47.6620239272,-96.099986661,Chrysemys picta,Painted Turtle,Reptilia,"b'Polk County, MN, USA'",b'csledge'
44.9012348006,-93.5018360987,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Hopkins, MN 55345, USA'",b'ookla'
48.723858849,-96.6318254484,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Kittson County, MN, USA'",b'csledge'
48.7238246643,-96.601997864,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Kittson County, MN, USA'",b'csledge'
44.770879935,-93.0005174937,Apalone spinifera spinifera,Eastern Spiny Softshell,Reptilia,"b'Rosemount, MN 55068, USA'",b'ryruther'
44.7700526448,-92.998779244,Graptemys pseudogeographica,False Map Turtle,Reptilia,"b'Rosemount, MN 55068, USA'",b'ryruther'
45.1498988252,-93.319747459,Thamnophis radix,Plains Garter Snake,Reptilia,"b'Coon Rapids, MN, USA'",b'ryruther'
48.619874,-93.203737,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b', Minnesota, United States'",b'scottking'
44.6314134245,-95.5716463751,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Minnesota, US'",b'tefroland'
46.9006399226,-94.3994793979,Chrysemys picta,Painted Turtle,Reptilia,"b'Cass County, MN, USA'",b'brendangrant'
46.3407144,-94.2162377,Chrysemys picta,Painted Turtle,Reptilia,"b'Rotary Riverside Park, E River Rd, Brainerd, MN 56401, USA'",b'lcplinske'
47.6444,-95.0852,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Pinewood/Shevlin, Beltrami County, MN, USA'",b'lindamccolley'
46.2659707667,-94.320897848,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,"b'Crow Wing County, MN, USA'",b'pserani01'
45.139066942,-93.085533823,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Lino Lakes, MN, USA'",b'frankziegler'
45.0183535419,-93.1442788293,Chrysemys picta,Painted Turtle,Reptilia,"b'Roseville, MN 55113, USA'",b'frankziegler'
45.0997818709,-93.042483431,Chrysemys picta,Painted Turtle,Reptilia,"b'White Bear Lake, MN, USA'",b'frankziegler'
45.5896277285,-94.4771104314,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Stearns County, US-MN, US'",b'frankziegler'
45.1241268609,-93.1231112546,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Minnesota, US'",b'frankziegler'
46.3594595,-94.2279431,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'14250 Conservation Dr, Baxter, MN 56425, USA'",b'lcplinske'
46.729553,-94.6858998,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Minnesota, USA'",b'frankziegler'
47.0101670886,-92.6273308421,Chrysemys picta,Painted Turtle,Reptilia,"b'St Louis County, MN, USA'",b'ryangrow'
44.6400319593,-95.243836232,Plestiodon fasciatus,Common Five-lined Skink,Reptilia,"b'Minnesota, US'",b'jeff_leclere'
44.0127768058,-93.2791824892,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Saco Farm, Steele County, MN, USA'",b'pauls_tucson'
48.0016754752,-89.5917807422,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Cook County, MN, USA'",b'pkeyel'
47.6675799106,-96.0932485301,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Polk County, MN, USA'",b'cypripedium18'
46.9216681487,-92.0483355224,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'St Louis County, MN, USA'",b'dexternienhaus'
46.2724811665,-94.3306948849,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,"b'Crow Wing County, MN, USA'",b'pserani01'
